"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-13","10.96",,"0.0","0.0","72","58","   90","   90","17.0","25.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-14","6.71",,"0.0","0.0","74","58","  210","  220","13.0","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-15","5.37",,"0.0","0.0","80","55","  170","  140","15.0","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-16","7.16",,"0.0","0.0","73","54","  290","  290","14.1","19.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-17","6.93","0.00","0.0","0.0","71","44","  320","  320","16.1","23.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-18","3.80","0.00","0.0","0.0","78","46","  230",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-19","4.03","0.00","0.0","0.0","83","49","  170",,"12.1",,"    1",,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-20","6.04","0.00","0.0","0.0","84","54","  150","  150","14.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-21","6.93",,"0.0","0.0","79","59","  170",,"13.0",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-22","8.72",,"0.0","0.0","73","53","  310","  350","14.1","23.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-23","6.04",,"0.0","0.0","75","49","  360",,"14.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-24","7.61",,,,"69","50","   20","   30","13.0","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-25","7.16",,,,"77","49","   40",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-26","8.28",,"0.0","0.0","75","57","   40",,"14.1",,"    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-27","6.04",,"0.0",,"66","57","  160","  110","13.0","16.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-28","7.16",,"0.0","0.0","79","61","  240","  280","15.0","21.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-29","6.04",,"0.0","0.0","75","57","  300","  300","13.0","17.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-30","11.41",,"0.0","0.0","73","56","  280","  240","19.9","36.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-01","8.50","0.00","0.0","0.0","70","50","  270","  270","18.1","28.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-02","8.50","0.00","0.0","0.0","75","46","  270","  290","18.1","27.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-03","6.93","0.00","0.0","0.0","73","45","  320","  320","17.0","23.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-04","5.59",,"0.0","0.0","76","47","  270",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-05","8.05",,"0.0","0.0","68","57","   60",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-06","6.26",,"0.0","0.0","80","57","  160",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-07","6.49",,"0.0",,"84","61","  180",,"10.1",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-08","6.71",,"0.0","0.0","82","67","  210","  250","12.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-09","5.59",,"0.0",,"84","64","  330","   10","16.1","31.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-10","6.04",,"0.0",,"86","63","  210",,"13.0",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-11","8.50",,"0.0",,"83","69","  130","  150","13.0","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-12","4.92","0.24","0.0",,"78","65","  280","  280","15.0","19.9","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-13","2.91","0.00","0.0","0.0","87","65","   60",,"8.9",,"    1","    1",,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-14","5.59",,"0.0",,"89","68","  290",,"13.0",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-15","6.71","0.01","0.0",,"87","70","   50",,"13.0",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-16","6.26","0.12","0.0",,"86","67","  310","  310","28.0","38.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-17","4.92","0.05","0.0",,"81","66","  320","  320","16.1","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-18","5.82","0.61","0.0",,"81","65","   80","   70","14.1","19.9","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-19","6.49","0.00","0.0",,"70","62","   80","   70","12.1","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-20","3.80","0.35","0.0",,"82","62","  160",,"8.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-21",,,"0.0","0.0",,,,,"99.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-23",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-25",,"0.00","0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-26",,"0.00","0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-05-27",,"0.00","0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-06-16",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-06-17",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-06-18",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-06-19",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-06-20",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-07-08",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-07-09",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-07-10",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-07-11",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-07-13",,,"0.0","0.0",,,,,,,,,,
